www.gocharting.com

date,open,high,low,close,volume,open_interest
"Fri Aug 18 2023 13:10:00 GMT+0530 (India Standard Time)","271.95","274.1","266.25","271.25","120","11580",
"Fri Aug 18 2023 13:15:00 GMT+0530 (India Standard Time)","266.45","270.65","266.45","270.65","75","11580",
"Fri Aug 18 2023 13:20:00 GMT+0530 (India Standard Time)","268.1","272","267.8","272","735","11595",
"Fri Aug 18 2023 13:25:00 GMT+0530 (India Standard Time)","274.65","283.5","274.65","283.5","750","11595",
"Fri Aug 18 2023 13:30:00 GMT+0530 (India Standard Time)","271.1","274.5","267.1","267.1","465","11520",
"Fri Aug 18 2023 13:35:00 GMT+0530 (India Standard Time)","274.05","278.9","274.05","278.9","60","11475",
"Fri Aug 18 2023 13:40:00 GMT+0530 (India Standard Time)","274.95","276","265.1","265.1","480","11265",
"Fri Aug 18 2023 13:45:00 GMT+0530 (India Standard Time)","270.9","271.95","270.35","271.95","60","11295",
"Fri Aug 18 2023 13:55:00 GMT+0530 (India Standard Time)","271.85","272.3","271.85","272.3","75","11295",
"Fri Aug 18 2023 14:00:00 GMT+0530 (India Standard Time)","266","266","266","266","15","11310",
"Fri Aug 18 2023 14:10:00 GMT+0530 (India Standard Time)","253.25","253.25","245.05","245.7","315","11265",
"Fri Aug 18 2023 14:15:00 GMT+0530 (India Standard Time)","241.8","241.8","234.25","234.25","285","11325",
"Fri Aug 18 2023 14:20:00 GMT+0530 (India Standard Time)","232.95","232.95","232.95","232.95","15","11325",
"Fri Aug 18 2023 14:25:00 GMT+0530 (India Standard Time)","232.95","241.35","232.95","236.75","165","11520",
"Fri Aug 18 2023 14:30:00 GMT+0530 (India Standard Time)","235.9","237.35","235.9","237.35","75","11520",
"Fri Aug 18 2023 14:35:00 GMT+0530 (India Standard Time)","235.1","244.6","235.1","244.6","210","11550",
"Fri Aug 18 2023 14:40:00 GMT+0530 (India Standard Time)","240.8","240.8","237.7","237.7","105","11550",
"Fri Aug 18 2023 14:50:00 GMT+0530 (India Standard Time)","242","243.05","242","243","60","11550",
"Fri Aug 18 2023 14:55:00 GMT+0530 (India Standard Time)","241","249.55","239.8","241.05","960","11415",
"Fri Aug 18 2023 15:00:00 GMT+0530 (India Standard Time)","241.25","253","237.7","245.7","1065","11415",
"Fri Aug 18 2023 15:05:00 GMT+0530 (India Standard Time)","245.7","254.25","244.85","254.25","120","11475",
"Fri Aug 18 2023 15:10:00 GMT+0530 (India Standard Time)","250","250.5","250","250.5","45","11475",
"Fri Aug 18 2023 15:15:00 GMT+0530 (India Standard Time)","256.95","256.95","256.3","256.3","135","11505",
"Fri Aug 18 2023 15:20:00 GMT+0530 (India Standard Time)","256","271.45","255.45","268","1560","10680",
"Fri Aug 18 2023 15:25:00 GMT+0530 (India Standard Time)","269.95","271.2","264.65","269","1740","10515",
"Mon Aug 21 2023 09:15:00 GMT+0530 (India Standard Time)","238.55","238.55","220","232.65","1171","10080",
"Mon Aug 21 2023 09:20:00 GMT+0530 (India Standard Time)","235.5","237.25","229.55","229.55","465","10230",
"Mon Aug 21 2023 09:25:00 GMT+0530 (India Standard Time)","228.65","231","225.6","225.6","600","10455",
"Mon Aug 21 2023 09:30:00 GMT+0530 (India Standard Time)","225.45","233.9","223.05","228.05","600","10665",
"Mon Aug 21 2023 09:35:00 GMT+0530 (India Standard Time)","227.65","235.5","226.3","226.3","225","10845",
"Mon Aug 21 2023 09:40:00 GMT+0530 (India Standard Time)","228.6","232.2","227.8","232.2","180","10905",
"Mon Aug 21 2023 09:45:00 GMT+0530 (India Standard Time)","230.6","251.5","230.6","247.3","645","11040",
"Mon Aug 21 2023 09:50:00 GMT+0530 (India Standard Time)","251.55","251.55","248","250.15","405","11250",
"Mon Aug 21 2023 09:55:00 GMT+0530 (India Standard Time)","248.45","249.55","245.05","245.05","450","11400",
"Mon Aug 21 2023 10:00:00 GMT+0530 (India Standard Time)","249.7","253.3","241.65","241.65","525","11595",
"Mon Aug 21 2023 10:05:00 GMT+0530 (India Standard Time)","241.8","247.65","241.8","246.2","180","11775",
"Mon Aug 21 2023 10:10:00 GMT+0530 (India Standard Time)","243.75","249.1","243.45","249.1","1920","11790",
"Mon Aug 21 2023 10:15:00 GMT+0530 (India Standard Time)","245.45","245.45","243.75","243.75","180","11205",
"Mon Aug 21 2023 10:20:00 GMT+0530 (India Standard Time)","238.65","241.5","231.5","232.55","1335","12120",
"Mon Aug 21 2023 10:25:00 GMT+0530 (India Standard Time)","233","233","217.65","217.65","705","12225",
"Mon Aug 21 2023 10:30:00 GMT+0530 (India Standard Time)","215.7","215.7","214.8","214.8","165","12075",
"Mon Aug 21 2023 10:35:00 GMT+0530 (India Standard Time)","214","219.45","214","219.45","180","12075",
"Mon Aug 21 2023 10:40:00 GMT+0530 (India Standard Time)","218.5","219.05","218.25","218.25","1200","12315",
"Mon Aug 21 2023 10:45:00 GMT+0530 (India Standard Time)","218","222.75","215.2","215.2","1425","11415",
"Mon Aug 21 2023 10:50:00 GMT+0530 (India Standard Time)","216.3","219.35","216.2","217","195","11400",
"Mon Aug 21 2023 10:55:00 GMT+0530 (India Standard Time)","215","220.7","214.4","220.7","225","11400",
"Mon Aug 21 2023 11:00:00 GMT+0530 (India Standard Time)","217.55","221.65","217.55","220","105","11460",
"Mon Aug 21 2023 11:05:00 GMT+0530 (India Standard Time)","214","214","205","207.45","240","11505",
"Mon Aug 21 2023 11:10:00 GMT+0530 (India Standard Time)","203.85","207.15","201.05","207.15","585","11280",
"Mon Aug 21 2023 11:15:00 GMT+0530 (India Standard Time)","207.55","210.8","207.55","210.8","285","11325",
"Mon Aug 21 2023 11:20:00 GMT+0530 (India Standard Time)","211.05","211.05","210.65","211.05","285","11505",
"Mon Aug 21 2023 11:25:00 GMT+0530 (India Standard Time)","210.15","215","210.15","215","165","11625",
"Mon Aug 21 2023 11:30:00 GMT+0530 (India Standard Time)","217","217","214","214","315","11670",
"Mon Aug 21 2023 11:35:00 GMT+0530 (India Standard Time)","216.2","218","216.2","218","90","11655",
"Mon Aug 21 2023 11:40:00 GMT+0530 (India Standard Time)","218.5","219.6","214.9","214.9","360","11625",
"Mon Aug 21 2023 11:45:00 GMT+0530 (India Standard Time)","214","214","210.2","210.2","60","11610",
"Mon Aug 21 2023 11:50:00 GMT+0530 (India Standard Time)","206.6","208.45","206.6","208.45","105","11655",
"Mon Aug 21 2023 11:55:00 GMT+0530 (India Standard Time)","207.55","208.7","205","208.7","105","11715",
"Mon Aug 21 2023 12:00:00 GMT+0530 (India Standard Time)","208.8","214.6","207.9","214.6","135","11805",
"Mon Aug 21 2023 12:05:00 GMT+0530 (India Standard Time)","207.7","207.7","200.2","200.2","195","11805",
"Mon Aug 21 2023 12:10:00 GMT+0530 (India Standard Time)","200.45","200.45","200","200","75","11790",
"Mon Aug 21 2023 12:15:00 GMT+0530 (India Standard Time)","200","207","200","207","75","11790",
"Mon Aug 21 2023 12:20:00 GMT+0530 (India Standard Time)","204.75","204.75","199.25","199.5","540","11850",
"Mon Aug 21 2023 12:25:00 GMT+0530 (India Standard Time)","200.2","201.5","200.2","200.85","390","11895",
"Mon Aug 21 2023 12:30:00 GMT+0530 (India Standard Time)","201.05","201.05","197.65","197.65","195","12000",
"Mon Aug 21 2023 12:35:00 GMT+0530 (India Standard Time)","198.4","198.4","198.4","198.4","15","11985",
"Mon Aug 21 2023 12:40:00 GMT+0530 (India Standard Time)","196.5","196.5","190.05","195","450","11970",
"Mon Aug 21 2023 12:45:00 GMT+0530 (India Standard Time)","196.2","199.95","196.2","199.95","330","12000",
"Mon Aug 21 2023 12:50:00 GMT+0530 (India Standard Time)","201.7","201.7","198","199.1","285","11880",
