www.gocharting.com

date,open,high,low,close,volume,open_interest
"Thu Jul 27 2023 13:15:00 GMT+0530 (India Standard Time)","342.2","342.2","339.6","339.6","180","5925",
"Thu Jul 27 2023 13:20:00 GMT+0530 (India Standard Time)","347.95","347.95","346.15","346.15","60","5790",
"Thu Jul 27 2023 13:25:00 GMT+0530 (India Standard Time)","340.95","340.95","320","320","195","5685",
"Thu Jul 27 2023 13:35:00 GMT+0530 (India Standard Time)","330","333.5","330","333.5","45","5625",
"Thu Jul 27 2023 13:40:00 GMT+0530 (India Standard Time)","324.85","324.85","319.85","319.85","60","5625",
"Thu Jul 27 2023 13:45:00 GMT+0530 (India Standard Time)","327","335.75","327","328.1","120","5625",
"Thu Jul 27 2023 13:55:00 GMT+0530 (India Standard Time)","325","325","325","325","90","5535",
"Thu Jul 27 2023 14:00:00 GMT+0530 (India Standard Time)","325","325","315","315","300","5685",
"Thu Jul 27 2023 14:05:00 GMT+0530 (India Standard Time)","315","315","313.7","313.7","105","5655",
"Thu Jul 27 2023 14:10:00 GMT+0530 (India Standard Time)","328.05","331","323.9","331","870","6135",
"Thu Jul 27 2023 14:15:00 GMT+0530 (India Standard Time)","328.7","337.2","328.7","337.2","255","6390",
"Thu Jul 27 2023 14:20:00 GMT+0530 (India Standard Time)","310","310","307.4","307.4","120","6390",
"Thu Jul 27 2023 14:25:00 GMT+0530 (India Standard Time)","318","319.45","318","319.45","495","6390",
"Thu Jul 27 2023 14:30:00 GMT+0530 (India Standard Time)","315.45","315.45","315.45","315.45","15","6525",
"Thu Jul 27 2023 14:35:00 GMT+0530 (India Standard Time)","300","300","273.3","273.3","225","6630",
"Thu Jul 27 2023 14:40:00 GMT+0530 (India Standard Time)","273.3","308.6","273.3","290.7","765","6810",
"Thu Jul 27 2023 14:45:00 GMT+0530 (India Standard Time)","291.35","295","291.35","295","195","6945",
"Thu Jul 27 2023 14:50:00 GMT+0530 (India Standard Time)","280.15","285.35","275.9","275.9","1875","6150",
"Thu Jul 27 2023 14:55:00 GMT+0530 (India Standard Time)","274.35","275.35","261.85","270.25","435","6165",
"Thu Jul 27 2023 15:00:00 GMT+0530 (India Standard Time)","263.55","263.55","263.55","263.55","150","6405",
"Thu Jul 27 2023 15:10:00 GMT+0530 (India Standard Time)","274.6","274.6","274.6","274.6","90","6555",
"Thu Jul 27 2023 15:20:00 GMT+0530 (India Standard Time)","290","299","290","299","45","6615",
"Thu Jul 27 2023 15:25:00 GMT+0530 (India Standard Time)","297.2","300.7","296","300.7","390","6615",
"Fri Jul 28 2023 09:15:00 GMT+0530 (India Standard Time)","269.45","269.45","200.45","207.85","706","6855",
"Fri Jul 28 2023 09:20:00 GMT+0530 (India Standard Time)","209","210.2","179.65","179.65","1815","7065",
"Fri Jul 28 2023 09:25:00 GMT+0530 (India Standard Time)","179.65","184","179.65","184","135","7350",
"Fri Jul 28 2023 09:30:00 GMT+0530 (India Standard Time)","188.6","188.6","184","184","150","7455",
"Fri Jul 28 2023 09:35:00 GMT+0530 (India Standard Time)","193.25","193.25","184.9","184.9","165","7575",
"Fri Jul 28 2023 09:40:00 GMT+0530 (India Standard Time)","196.35","196.35","187.05","187.05","75","7635",
"Fri Jul 28 2023 09:45:00 GMT+0530 (India Standard Time)","185.15","185.15","182","182","90","7665",
"Fri Jul 28 2023 09:50:00 GMT+0530 (India Standard Time)","182.65","198.5","182.65","198.5","165","7755",
"Fri Jul 28 2023 09:55:00 GMT+0530 (India Standard Time)","195.55","195.55","195.55","195.55","15","7830",
"Fri Jul 28 2023 10:00:00 GMT+0530 (India Standard Time)","190","190","188.3","188.3","105","7920",
"Fri Jul 28 2023 10:05:00 GMT+0530 (India Standard Time)","184.7","184.7","184.7","184.7","45","7935",
"Fri Jul 28 2023 10:10:00 GMT+0530 (India Standard Time)","185","185","180","180","180","7965",
"Fri Jul 28 2023 10:15:00 GMT+0530 (India Standard Time)","184.9","187.35","180","187.35","75","8145",
"Fri Jul 28 2023 10:20:00 GMT+0530 (India Standard Time)","175","175","168.05","170.25","270","8370",
"Fri Jul 28 2023 10:30:00 GMT+0530 (India Standard Time)","182.3","182.3","182.3","182.3","75","8370",
"Fri Jul 28 2023 10:35:00 GMT+0530 (India Standard Time)","183.35","183.35","183.35","183.35","15","8310",
"Fri Jul 28 2023 10:40:00 GMT+0530 (India Standard Time)","187.8","187.8","187.8","187.8","15","8295",
"Fri Jul 28 2023 10:45:00 GMT+0530 (India Standard Time)","181.95","188","181.95","188","105","8235",
"Fri Jul 28 2023 10:50:00 GMT+0530 (India Standard Time)","186","186","186","186","135","8235",
"Fri Jul 28 2023 10:55:00 GMT+0530 (India Standard Time)","188.9","188.9","179.5","181","2445","8085",
"Fri Jul 28 2023 11:00:00 GMT+0530 (India Standard Time)","180.55","182.3","179.4","181.9","2265","8130",
"Fri Jul 28 2023 11:05:00 GMT+0530 (India Standard Time)","180.5","181","180.5","181","600","8115",
"Fri Jul 28 2023 11:15:00 GMT+0530 (India Standard Time)","170.1","170.1","170.1","170.1","105","8130",
"Fri Jul 28 2023 11:20:00 GMT+0530 (India Standard Time)","172","176.7","172","176.7","315","8190",
"Fri Jul 28 2023 11:25:00 GMT+0530 (India Standard Time)","170","170","170","170","45","8400",
"Fri Jul 28 2023 11:35:00 GMT+0530 (India Standard Time)","177.9","178.15","173.9","176.65","525","8400",
"Fri Jul 28 2023 11:40:00 GMT+0530 (India Standard Time)","170.05","170.05","170","170","30","8445",
"Fri Jul 28 2023 11:45:00 GMT+0530 (India Standard Time)","166.9","167.4","163.45","163.75","1290","8445",
"Fri Jul 28 2023 11:50:00 GMT+0530 (India Standard Time)","167","174.5","167","174.5","270","9405",
"Fri Jul 28 2023 11:55:00 GMT+0530 (India Standard Time)","170.75","170.75","167.9","170.45","195","9405",
"Fri Jul 28 2023 12:00:00 GMT+0530 (India Standard Time)","173.65","173.65","173.1","173.1","210","9225",
"Fri Jul 28 2023 12:05:00 GMT+0530 (India Standard Time)","165.15","165.15","150.75","150.75","435","9120",
"Fri Jul 28 2023 12:10:00 GMT+0530 (India Standard Time)","165.4","165.4","165.4","165.4","15","9120",
"Fri Jul 28 2023 12:20:00 GMT+0530 (India Standard Time)","165","165","165","165","15","9105",
"Fri Jul 28 2023 12:25:00 GMT+0530 (India Standard Time)","165.05","165.05","165.05","165.05","75","9105",
"Fri Jul 28 2023 12:45:00 GMT+0530 (India Standard Time)","165.75","165.75","159.05","159.05","45","9180",
"Fri Jul 28 2023 12:50:00 GMT+0530 (India Standard Time)","166.3","166.3","166.3","166.3","30","9180",
"Fri Jul 28 2023 13:00:00 GMT+0530 (India Standard Time)","165.9","165.9","165.9","165.9","45","9180",
"Fri Jul 28 2023 13:05:00 GMT+0530 (India Standard Time)","163.1","163.1","157.45","157.45","120","9210",
"Fri Jul 28 2023 13:10:00 GMT+0530 (India Standard Time)","157.45","162","157.45","159.7","1575","9195",
"Fri Jul 28 2023 13:15:00 GMT+0530 (India Standard Time)","162.95","162.95","159","161.25","270","10500",
"Fri Jul 28 2023 13:20:00 GMT+0530 (India Standard Time)","158","158","157.1","157.1","420","10410",
"Fri Jul 28 2023 13:25:00 GMT+0530 (India Standard Time)","150","150","150","150","105","10410",
"Fri Jul 28 2023 13:35:00 GMT+0530 (India Standard Time)","155.6","155.6","155.6","155.6","30","10410",
"Fri Jul 28 2023 13:40:00 GMT+0530 (India Standard Time)","152","152","143","143","300","10440",
