www.gocharting.com,,,,,,
,,,,,,
date,open,high,low,close,volume,open_interest
Mon Aug 07 2023 15:10:00 GMT+0530 (India Standard Time),422.4,422.4,419.9,420.75,285,14160
Mon Aug 07 2023 15:15:00 GMT+0530 (India Standard Time),422.3,422.3,418,420,495,14400
Mon Aug 07 2023 15:20:00 GMT+0530 (India Standard Time),419.05,423.85,419,419.05,840,14370
Mon Aug 07 2023 15:25:00 GMT+0530 (India Standard Time),419.05,419.05,410,410,870,14310
Tue Aug 08 2023 09:15:00 GMT+0530 (India Standard Time),449,449.05,403.55,436,1097,14310
Tue Aug 08 2023 09:20:00 GMT+0530 (India Standard Time),435,435,428.8,430,330,14340
Tue Aug 08 2023 09:25:00 GMT+0530 (India Standard Time),436.65,436.65,423.15,423.15,165,14340
Tue Aug 08 2023 09:30:00 GMT+0530 (India Standard Time),435.75,435.75,418.5,421.85,345,14325
Tue Aug 08 2023 09:35:00 GMT+0530 (India Standard Time),416,423.75,412.5,416.2,270,14310
Tue Aug 08 2023 09:40:00 GMT+0530 (India Standard Time),420.4,423.6,413.05,413.05,105,14475
Tue Aug 08 2023 09:45:00 GMT+0530 (India Standard Time),416.15,416.75,416.15,416.75,45,14520
Tue Aug 08 2023 09:50:00 GMT+0530 (India Standard Time),415,415,405,405,315,14565
Tue Aug 08 2023 09:55:00 GMT+0530 (India Standard Time),420.6,425,420.6,425,45,14685
Tue Aug 08 2023 10:00:00 GMT+0530 (India Standard Time),425,456.9,425,450.4,375,14565
Tue Aug 08 2023 10:05:00 GMT+0530 (India Standard Time),447.9,447.9,431.95,437.1,240,14535
Tue Aug 08 2023 10:10:00 GMT+0530 (India Standard Time),440,443.1,440,443.1,150,14730
Tue Aug 08 2023 10:15:00 GMT+0530 (India Standard Time),448.2,448.2,441,448.2,1080,14805
Tue Aug 08 2023 10:20:00 GMT+0530 (India Standard Time),459,480,459,480,1875,14805
Tue Aug 08 2023 10:25:00 GMT+0530 (India Standard Time),480,500,474.55,485.3,1185,15000
Tue Aug 08 2023 10:30:00 GMT+0530 (India Standard Time),499.2,528.95,495.5,528.95,2085,15525
Tue Aug 08 2023 10:35:00 GMT+0530 (India Standard Time),535.8,545.9,530,537.5,855,15825
Tue Aug 08 2023 10:40:00 GMT+0530 (India Standard Time),542.2,545,525,545,1185,15855
Tue Aug 08 2023 10:45:00 GMT+0530 (India Standard Time),538.45,538.45,518,530.25,1320,15660
Tue Aug 08 2023 10:50:00 GMT+0530 (India Standard Time),531.9,533,523,533,1125,15330
Tue Aug 08 2023 10:55:00 GMT+0530 (India Standard Time),540,550,530.15,530.15,1425,15135
Tue Aug 08 2023 11:00:00 GMT+0530 (India Standard Time),520,528.1,489.75,490.55,930,15270
Tue Aug 08 2023 11:05:00 GMT+0530 (India Standard Time),495.65,497.05,492.1,497.05,405,15810
Tue Aug 08 2023 11:10:00 GMT+0530 (India Standard Time),492.65,492.65,464.55,465,465,15855
Tue Aug 08 2023 11:15:00 GMT+0530 (India Standard Time),458.7,458.7,445.6,445.6,480,16230
Tue Aug 08 2023 11:20:00 GMT+0530 (India Standard Time),452.2,461,450,458.15,210,16245
Tue Aug 08 2023 11:25:00 GMT+0530 (India Standard Time),453.8,461.25,444,444,405,16335
Tue Aug 08 2023 11:30:00 GMT+0530 (India Standard Time),439.3,446.3,431.8,444.6,750,16455
Tue Aug 08 2023 11:35:00 GMT+0530 (India Standard Time),443.35,444.7,441.35,444.7,270,16665
Tue Aug 08 2023 11:40:00 GMT+0530 (India Standard Time),456.9,456.9,443.8,455,300,16710
Tue Aug 08 2023 11:45:00 GMT+0530 (India Standard Time),461.65,464.8,461.65,464.8,285,16710
Tue Aug 08 2023 11:50:00 GMT+0530 (India Standard Time),460,476.05,460,476.05,645,17085
Tue Aug 08 2023 11:55:00 GMT+0530 (India Standard Time),474,475.25,455.95,455.95,225,17145
Tue Aug 08 2023 12:00:00 GMT+0530 (India Standard Time),451.5,459.3,450,459.3,465,17385
Tue Aug 08 2023 12:05:00 GMT+0530 (India Standard Time),459.3,473.15,459.3,473.15,615,17550
Tue Aug 08 2023 12:10:00 GMT+0530 (India Standard Time),474.2,482.9,473.15,482.9,180,17490
Tue Aug 08 2023 12:15:00 GMT+0530 (India Standard Time),482.9,487.7,480.05,485.95,435,17445
Tue Aug 08 2023 12:20:00 GMT+0530 (India Standard Time),480,481.55,469.4,481.55,585,17445
Tue Aug 08 2023 12:25:00 GMT+0530 (India Standard Time),481.55,481.55,480.7,480.7,240,17325
Tue Aug 08 2023 12:30:00 GMT+0530 (India Standard Time),477.2,499,477.2,499,540,17295
Tue Aug 08 2023 12:35:00 GMT+0530 (India Standard Time),499.95,503,485.9,485.9,180,17610
Tue Aug 08 2023 12:40:00 GMT+0530 (India Standard Time),480,486,464.55,486,435,17370
Tue Aug 08 2023 12:45:00 GMT+0530 (India Standard Time),475.6,476.3,475.45,475.45,45,17370
Tue Aug 08 2023 12:50:00 GMT+0530 (India Standard Time),472,472,456.55,461.05,615,17460
Tue Aug 08 2023 12:55:00 GMT+0530 (India Standard Time),465.45,465.45,450.9,456.15,3435,19905
Tue Aug 08 2023 13:00:00 GMT+0530 (India Standard Time),456.15,469,450.65,469,1710,20520
Tue Aug 08 2023 13:05:00 GMT+0530 (India Standard Time),466.4,473.6,466.4,473.6,300,20820
Tue Aug 08 2023 13:10:00 GMT+0530 (India Standard Time),466,469.1,466,466.8,210,20805
Tue Aug 08 2023 13:15:00 GMT+0530 (India Standard Time),478.1,485,471,485,1890,20850
Tue Aug 08 2023 13:20:00 GMT+0530 (India Standard Time),490,490.4,480,489.1,255,20865
Tue Aug 08 2023 13:25:00 GMT+0530 (India Standard Time),478.05,484,478,478,1200,20850
Tue Aug 08 2023 13:30:00 GMT+0530 (India Standard Time),470.45,479.35,464.1,464.1,465,20850
Tue Aug 08 2023 13:35:00 GMT+0530 (India Standard Time),483,483,464.2,465,1455,21585
Tue Aug 08 2023 13:40:00 GMT+0530 (India Standard Time),462,470.45,460,460,1140,21690
Tue Aug 08 2023 13:45:00 GMT+0530 (India Standard Time),452.1,472,452.1,469.25,285,21780
Tue Aug 08 2023 13:50:00 GMT+0530 (India Standard Time),459,464,458.45,464,90,21780
Tue Aug 08 2023 13:55:00 GMT+0530 (India Standard Time),470,470,463.5,465.95,75,21780
Tue Aug 08 2023 14:00:00 GMT+0530 (India Standard Time),459.9,475,459.9,470,645,22200
Tue Aug 08 2023 14:05:00 GMT+0530 (India Standard Time),469,478,464,475.5,1140,22200
Tue Aug 08 2023 14:10:00 GMT+0530 (India Standard Time),470,470,465,467.2,165,21660
Tue Aug 08 2023 14:15:00 GMT+0530 (India Standard Time),470.25,470.25,455,455,720,21735
Tue Aug 08 2023 14:20:00 GMT+0530 (India Standard Time),448,485,448,479.5,3330,21930
Tue Aug 08 2023 14:25:00 GMT+0530 (India Standard Time),479.05,498,479.05,484.85,1815,21030
Tue Aug 08 2023 14:30:00 GMT+0530 (India Standard Time),484.25,486.75,478.05,478.05,540,21045
Tue Aug 08 2023 14:35:00 GMT+0530 (India Standard Time),488.3,488.3,478,478,405,21240
Tue Aug 08 2023 14:40:00 GMT+0530 (India Standard Time),473.35,482.3,471,471,150,21255
Tue Aug 08 2023 14:45:00 GMT+0530 (India Standard Time),466,466,450.55,458.7,300,21360
Tue Aug 08 2023 14:50:00 GMT+0530 (India Standard Time),448.55,448.55,425.55,439.5,645,21405
Tue Aug 08 2023 14:55:00 GMT+0530 (India Standard Time),436.3,440,432.3,440,255,21435
Tue Aug 08 2023 15:00:00 GMT+0530 (India Standard Time),436,442.6,431,432.95,375,21375
Tue Aug 08 2023 15:05:00 GMT+0530 (India Standard Time),438,438,429.7,430.95,435,21390
Tue Aug 08 2023 15:10:00 GMT+0530 (India Standard Time),436.95,442,434.85,437,435,21435
Tue Aug 08 2023 15:15:00 GMT+0530 (India Standard Time),436.3,441,435.4,435.65,1185,21525
Tue Aug 08 2023 15:20:00 GMT+0530 (India Standard Time),435.65,437.8,430.2,431.5,2445,24300
Tue Aug 08 2023 15:25:00 GMT+0530 (India Standard Time),434.95,437.85,432.95,437.85,930,24360
Wed Aug 09 2023 09:15:00 GMT+0530 (India Standard Time),439.05,439.05,405,405,1712,24195
Wed Aug 09 2023 09:20:00 GMT+0530 (India Standard Time),395.35,400.75,386.05,386.05,4560,26295
Wed Aug 09 2023 09:25:00 GMT+0530 (India Standard Time),386.6,387.4,355,355,4245,30795
Wed Aug 09 2023 09:30:00 GMT+0530 (India Standard Time),355,364,340.15,360.65,5445,32655
Wed Aug 09 2023 09:35:00 GMT+0530 (India Standard Time),359.05,360.65,349.25,356.05,1080,35205
Wed Aug 09 2023 09:40:00 GMT+0530 (India Standard Time),354.1,355.15,339.95,340.45,4845,38490
Wed Aug 09 2023 09:45:00 GMT+0530 (India Standard Time),343.7,352.65,340.6,340.8,2700,40815
Wed Aug 09 2023 09:50:00 GMT+0530 (India Standard Time),340,345.85,332.45,336.85,3210,44265
Wed Aug 09 2023 09:55:00 GMT+0530 (India Standard Time),337.4,350,332.85,349.8,1170,45315
Wed Aug 09 2023 10:00:00 GMT+0530 (India Standard Time),345.45,360,342.7,356.65,345,45360
Wed Aug 09 2023 10:05:00 GMT+0530 (India Standard Time),350,354.15,350,351,2250,47325
Wed Aug 09 2023 10:10:00 GMT+0530 (India Standard Time),352.65,352.65,336.9,343.45,390,47310
Wed Aug 09 2023 10:15:00 GMT+0530 (India Standard Time),348.8,348.8,325,325,1395,48090
Wed Aug 09 2023 10:20:00 GMT+0530 (India Standard Time),325,325,312.15,320,1290,48390
Wed Aug 09 2023 10:25:00 GMT+0530 (India Standard Time),320,323,319.3,319.3,735,48690
Wed Aug 09 2023 10:30:00 GMT+0530 (India Standard Time),320,320,315,320,735,49050
Wed Aug 09 2023 10:35:00 GMT+0530 (India Standard Time),322,322,314.25,320.6,510,49020
Wed Aug 09 2023 10:40:00 GMT+0530 (India Standard Time),323.65,323.9,319.3,323.9,210,49020
Wed Aug 09 2023 10:45:00 GMT+0530 (India Standard Time),323.9,325.75,319.3,319.3,180,49170
Wed Aug 09 2023 10:50:00 GMT+0530 (India Standard Time),320.6,324.3,320.6,323.35,120,49245
Wed Aug 09 2023 10:55:00 GMT+0530 (India Standard Time),319.15,324.1,319.15,322,180,49200
Wed Aug 09 2023 11:00:00 GMT+0530 (India Standard Time),323,323,301.85,301.85,495,49215
Wed Aug 09 2023 11:05:00 GMT+0530 (India Standard Time),301.85,306.6,300,302.95,930,49215
Wed Aug 09 2023 11:10:00 GMT+0530 (India Standard Time),301.6,303.9,295.15,303.5,390,49425
Wed Aug 09 2023 11:15:00 GMT+0530 (India Standard Time),301.6,306,295.2,306,765,49710
Wed Aug 09 2023 11:20:00 GMT+0530 (India Standard Time),307.95,308,298,300,840,49725
Wed Aug 09 2023 11:25:00 GMT+0530 (India Standard Time),298,302.65,295,301.3,300,49785
Wed Aug 09 2023 11:30:00 GMT+0530 (India Standard Time),297.2,303,296.65,299.45,510,49725
Wed Aug 09 2023 11:35:00 GMT+0530 (India Standard Time),302.75,304.9,300,304.9,465,49920
Wed Aug 09 2023 11:40:00 GMT+0530 (India Standard Time),303.3,303.65,298,298,330,49905
Wed Aug 09 2023 11:45:00 GMT+0530 (India Standard Time),298,300,298,300,2085,51750
Wed Aug 09 2023 11:50:00 GMT+0530 (India Standard Time),300,301.6,296.2,296.2,270,51750
Wed Aug 09 2023 11:55:00 GMT+0530 (India Standard Time),292,310,284.95,310,1035,51555
Wed Aug 09 2023 12:00:00 GMT+0530 (India Standard Time),310.8,315.9,304.55,304.55,1125,51735
Wed Aug 09 2023 12:05:00 GMT+0530 (India Standard Time),304,312.8,302.65,312.8,480,51825
Wed Aug 09 2023 12:10:00 GMT+0530 (India Standard Time),305.9,314.8,305.9,313.5,480,51975
Wed Aug 09 2023 12:15:00 GMT+0530 (India Standard Time),311.1,313.5,309.45,309.45,195,52065
Wed Aug 09 2023 12:20:00 GMT+0530 (India Standard Time),307.6,314.25,307.6,314.25,165,52080
Wed Aug 09 2023 12:25:00 GMT+0530 (India Standard Time),314.5,323.1,314.5,322,675,52140
Wed Aug 09 2023 12:30:00 GMT+0530 (India Standard Time),320,332,318,331.95,750,52155
Wed Aug 09 2023 12:35:00 GMT+0530 (India Standard Time),322.65,335.45,322.65,335,735,52110
Wed Aug 09 2023 12:40:00 GMT+0530 (India Standard Time),335.25,335.25,317.5,317.5,330,51960
Wed Aug 09 2023 12:45:00 GMT+0530 (India Standard Time),323.55,323.55,320,322.35,375,51900
Wed Aug 09 2023 12:50:00 GMT+0530 (India Standard Time),319.05,320,310.3,320,360,51900
Wed Aug 09 2023 12:55:00 GMT+0530 (India Standard Time),320.6,320.6,320.6,320.6,15,52005
Wed Aug 09 2023 13:00:00 GMT+0530 (India Standard Time),323,324.95,321.65,324,90,52005
Wed Aug 09 2023 13:05:00 GMT+0530 (India Standard Time),321.65,326.85,317.4,319,270,52050
Wed Aug 09 2023 13:10:00 GMT+0530 (India Standard Time),319,321.5,319,321.5,720,52050
Wed Aug 09 2023 13:15:00 GMT+0530 (India Standard Time),325,325,311.05,311.05,720,52410
Wed Aug 09 2023 13:20:00 GMT+0530 (India Standard Time),309.6,325,309.6,324.2,420,52620
Wed Aug 09 2023 13:25:00 GMT+0530 (India Standard Time),324.55,324.55,320,320,345,52650
Wed Aug 09 2023 13:30:00 GMT+0530 (India Standard Time),319.75,328.55,315.85,328.55,450,52650
Wed Aug 09 2023 13:35:00 GMT+0530 (India Standard Time),330,334.9,320,320,765,52665
Wed Aug 09 2023 13:40:00 GMT+0530 (India Standard Time),321,324.45,321,324.45,180,52695
Wed Aug 09 2023 13:45:00 GMT+0530 (India Standard Time),326,326,322,322,210,52830
Wed Aug 09 2023 13:50:00 GMT+0530 (India Standard Time),318,325.25,318,324.9,180,52830
Wed Aug 09 2023 13:55:00 GMT+0530 (India Standard Time),326.55,326.55,326.55,326.55,105,52830
Wed Aug 09 2023 14:00:00 GMT+0530 (India Standard Time),335,340,329.45,340,2190,52800
Wed Aug 09 2023 14:05:00 GMT+0530 (India Standard Time),341.95,354.85,338.25,354.85,1095,52680
Wed Aug 09 2023 14:10:00 GMT+0530 (India Standard Time),350.4,354,344.2,344.2,1350,52275
Wed Aug 09 2023 14:15:00 GMT+0530 (India Standard Time),348.45,351.55,333.65,342.3,1290,51045
Wed Aug 09 2023 14:20:00 GMT+0530 (India Standard Time),338.9,339.95,336.45,337.1,600,51420
Wed Aug 09 2023 14:25:00 GMT+0530 (India Standard Time),342.75,350.95,342.75,344.85,825,51420
Wed Aug 09 2023 14:30:00 GMT+0530 (India Standard Time),344.45,351,342.4,349.45,1530,52440
Wed Aug 09 2023 14:35:00 GMT+0530 (India Standard Time),353,368.5,349.45,368.5,555,52860
Wed Aug 09 2023 14:40:00 GMT+0530 (India Standard Time),372.05,380.6,368.5,374.1,7530,54030
Wed Aug 09 2023 14:45:00 GMT+0530 (India Standard Time),375,385.25,371.75,374,6000,58845
Wed Aug 09 2023 14:50:00 GMT+0530 (India Standard Time),376,396,376,396,5355,61740
Wed Aug 09 2023 14:55:00 GMT+0530 (India Standard Time),394.85,400,389.3,393.95,1755,61650
Wed Aug 09 2023 15:00:00 GMT+0530 (India Standard Time),399.5,400.5,383.9,392.05,2730,62160
Wed Aug 09 2023 15:05:00 GMT+0530 (India Standard Time),400.4,403.55,394,402.9,1530,62445
Wed Aug 09 2023 15:10:00 GMT+0530 (India Standard Time),400.15,405,395.8,400,2370,62745
Wed Aug 09 2023 15:15:00 GMT+0530 (India Standard Time),403.95,405,388.6,389.5,2880,64695
Wed Aug 09 2023 15:20:00 GMT+0530 (India Standard Time),388.9,390.8,380,385.25,3525,66135
Wed Aug 09 2023 15:25:00 GMT+0530 (India Standard Time),381.05,391,381.05,389.85,1605,66060
Thu Aug 10 2023 09:15:00 GMT+0530 (India Standard Time),370,382.75,337.1,337.1,2956,64980
Thu Aug 10 2023 09:20:00 GMT+0530 (India Standard Time),341.55,346.75,329.1,340.7,2010,65385
Thu Aug 10 2023 09:25:00 GMT+0530 (India Standard Time),335.2,340.75,333.5,334.05,1065,65415
Thu Aug 10 2023 09:30:00 GMT+0530 (India Standard Time),332,370.7,325,370.5,2340,65175
Thu Aug 10 2023 09:35:00 GMT+0530 (India Standard Time),365,370,357.35,360,1065,65085
Thu Aug 10 2023 09:40:00 GMT+0530 (India Standard Time),360,365,358,365,990,64710
Thu Aug 10 2023 09:45:00 GMT+0530 (India Standard Time),363.8,370.25,352.25,357.2,1680,64725
Thu Aug 10 2023 09:50:00 GMT+0530 (India Standard Time),354.5,364.4,337,349.3,945,64680
Thu Aug 10 2023 09:55:00 GMT+0530 (India Standard Time),343.3,350,343.3,349.55,525,64680
Thu Aug 10 2023 10:00:00 GMT+0530 (India Standard Time),361,380,351,380,3540,65010
Thu Aug 10 2023 10:05:00 GMT+0530 (India Standard Time),380,420,380,401.35,6315,64605
Thu Aug 10 2023 10:10:00 GMT+0530 (India Standard Time),405,435,398.35,435,3435,64770
Thu Aug 10 2023 10:15:00 GMT+0530 (India Standard Time),438.95,447.55,417.3,433,2460,64590
Thu Aug 10 2023 10:20:00 GMT+0530 (India Standard Time),430,434.2,325,337.9,5430,65925
Thu Aug 10 2023 10:25:00 GMT+0530 (India Standard Time),343.6,343.6,292.05,299.8,9615,70635
Thu Aug 10 2023 10:30:00 GMT+0530 (India Standard Time),302.25,302.25,272.55,277,11685,76065
Thu Aug 10 2023 10:35:00 GMT+0530 (India Standard Time),277,284.6,258.8,266.9,7530,76950
Thu Aug 10 2023 10:40:00 GMT+0530 (India Standard Time),267.55,278.95,267.55,274,5685,76380
Thu Aug 10 2023 10:45:00 GMT+0530 (India Standard Time),270.95,299.8,270.95,288,2940,76110
Thu Aug 10 2023 10:50:00 GMT+0530 (India Standard Time),290.4,313.45,285,306.2,6435,76065
Thu Aug 10 2023 10:55:00 GMT+0530 (India Standard Time),306.2,318.05,295.05,304,2340,76125
Thu Aug 10 2023 11:00:00 GMT+0530 (India Standard Time),299.65,303.15,289.65,300.25,2130,76080
Thu Aug 10 2023 11:05:00 GMT+0530 (India Standard Time),303.95,312,300,301.1,1020,76410
Thu Aug 10 2023 11:10:00 GMT+0530 (India Standard Time),297.05,303,290,290,2640,77040
Thu Aug 10 2023 11:15:00 GMT+0530 (India Standard Time),289,304.85,289,303,885,77205
Thu Aug 10 2023 11:20:00 GMT+0530 (India Standard Time),303,308.45,300,306.55,750,77535
Thu Aug 10 2023 11:25:00 GMT+0530 (India Standard Time),306,309.3,300,305.05,450,77505
Thu Aug 10 2023 11:30:00 GMT+0530 (India Standard Time),306,307.6,305,305,1965,77610
Thu Aug 10 2023 11:35:00 GMT+0530 (India Standard Time),305,305,298.15,298.15,630,77985
Thu Aug 10 2023 11:40:00 GMT+0530 (India Standard Time),295,304.45,295,302.3,6765,82365
Thu Aug 10 2023 11:45:00 GMT+0530 (India Standard Time),300.85,309.9,298.6,301.9,3810,84945
Thu Aug 10 2023 11:50:00 GMT+0530 (India Standard Time),307.2,320,305,315.15,3600,83205
Thu Aug 10 2023 11:55:00 GMT+0530 (India Standard Time),317.75,328.6,315.2,322.4,2760,82275
Thu Aug 10 2023 12:00:00 GMT+0530 (India Standard Time),322.55,331.8,315.65,323.35,2565,83415
Thu Aug 10 2023 12:05:00 GMT+0530 (India Standard Time),324.3,324.3,315.65,315.65,1845,83490
Thu Aug 10 2023 12:10:00 GMT+0530 (India Standard Time),315.95,315.95,290,290,2805,83595
Thu Aug 10 2023 12:15:00 GMT+0530 (India Standard Time),291,295,283.4,290.3,4095,85335
Thu Aug 10 2023 12:20:00 GMT+0530 (India Standard Time),293.9,309.85,290.05,309.25,5790,86370
Thu Aug 10 2023 12:25:00 GMT+0530 (India Standard Time),304.65,311,300.55,305.7,4110,86325
Thu Aug 10 2023 12:30:00 GMT+0530 (India Standard Time),301.6,305,296.2,296.2,1740,87090
Thu Aug 10 2023 12:35:00 GMT+0530 (India Standard Time),293.25,301,290,300,795,87255
Thu Aug 10 2023 12:40:00 GMT+0530 (India Standard Time),300,307.25,300,307.25,210,87255
Thu Aug 10 2023 12:45:00 GMT+0530 (India Standard Time),308.1,309.8,295.3,306.6,1260,87240
Thu Aug 10 2023 12:50:00 GMT+0530 (India Standard Time),305.95,310.6,301.7,305.5,540,87480
Thu Aug 10 2023 12:55:00 GMT+0530 (India Standard Time),305,307.05,293.85,300,555,87615
Thu Aug 10 2023 13:00:00 GMT+0530 (India Standard Time),299,305,293.85,305,585,87615
Thu Aug 10 2023 13:05:00 GMT+0530 (India Standard Time),306.45,311,300,302.05,1275,87990
Thu Aug 10 2023 13:10:00 GMT+0530 (India Standard Time),301.35,309.95,298.15,309.95,1275,88140
Thu Aug 10 2023 13:15:00 GMT+0530 (India Standard Time),309.8,315,300,305.7,1785,88125
Thu Aug 10 2023 13:20:00 GMT+0530 (India Standard Time),298,301.75,275,275,1875,88155
Thu Aug 10 2023 13:25:00 GMT+0530 (India Standard Time),277.85,277.85,257.15,263,4080,89145
Thu Aug 10 2023 13:30:00 GMT+0530 (India Standard Time),268.45,274.45,260,271.55,3975,89775
Thu Aug 10 2023 13:35:00 GMT+0530 (India Standard Time),270.4,276.15,265.2,265.2,3180,91125
Thu Aug 10 2023 13:40:00 GMT+0530 (India Standard Time),260,277.5,260,269.9,5295,89610
Thu Aug 10 2023 13:45:00 GMT+0530 (India Standard Time),272.1,272.1,266.6,267,585,89835
Thu Aug 10 2023 13:50:00 GMT+0530 (India Standard Time),267.1,274.05,237.3,240,21015,84390
Thu Aug 10 2023 13:55:00 GMT+0530 (India Standard Time),240,260.1,240,250,10335,83760
Thu Aug 10 2023 14:00:00 GMT+0530 (India Standard Time),250,260,247.65,253,2700,84825
Thu Aug 10 2023 14:05:00 GMT+0530 (India Standard Time),253,273.75,250.2,271.7,3735,84090
Thu Aug 10 2023 14:10:00 GMT+0530 (India Standard Time),272.55,275.95,262.35,274.15,5895,81735
Thu Aug 10 2023 14:15:00 GMT+0530 (India Standard Time),268.55,279.95,268,268.4,2100,81330
Thu Aug 10 2023 14:20:00 GMT+0530 (India Standard Time),275,277,265.9,275,2250,81075
Thu Aug 10 2023 14:25:00 GMT+0530 (India Standard Time),275,280,270,270,5220,81120
Thu Aug 10 2023 14:30:00 GMT+0530 (India Standard Time),266.15,281,266.15,281,2955,82875
Thu Aug 10 2023 14:35:00 GMT+0530 (India Standard Time),277,277,270.1,272.7,2145,82260
Thu Aug 10 2023 14:40:00 GMT+0530 (India Standard Time),273.75,273.75,259.85,271.15,7230,81870
Thu Aug 10 2023 14:45:00 GMT+0530 (India Standard Time),273.15,273.15,266,266,1575,82680
Thu Aug 10 2023 14:50:00 GMT+0530 (India Standard Time),264.45,270.25,260.15,265,2160,82470
Thu Aug 10 2023 14:55:00 GMT+0530 (India Standard Time),265,270.5,262.55,266.9,2640,83145
Thu Aug 10 2023 15:00:00 GMT+0530 (India Standard Time),263.8,276.6,263.8,270,4035,83625
Thu Aug 10 2023 15:05:00 GMT+0530 (India Standard Time),270,276,266.75,276,5655,83760
Thu Aug 10 2023 15:10:00 GMT+0530 (India Standard Time),276.6,278.85,272.35,273,3975,84420
Thu Aug 10 2023 15:15:00 GMT+0530 (India Standard Time),272.4,275.35,264.25,264.25,8670,85440
Thu Aug 10 2023 15:20:00 GMT+0530 (India Standard Time),264.25,269.35,257.05,263.8,14265,91815
Thu Aug 10 2023 15:25:00 GMT+0530 (India Standard Time),263.8,266.95,262.1,263,6660,92340
Fri Aug 11 2023 09:15:00 GMT+0530 (India Standard Time),262.25,262.25,195.4,196.9,38913,98370
Fri Aug 11 2023 09:20:00 GMT+0530 (India Standard Time),196.05,199.95,185.45,185.45,33945,109485
Fri Aug 11 2023 09:25:00 GMT+0530 (India Standard Time),185.45,188,177.8,180.2,19620,109470
Fri Aug 11 2023 09:30:00 GMT+0530 (India Standard Time),179.65,191.45,177,185.8,19620,114615
Fri Aug 11 2023 09:35:00 GMT+0530 (India Standard Time),185.7,187.65,177.2,180.4,7395,116790
Fri Aug 11 2023 09:40:00 GMT+0530 (India Standard Time),175.4,190.3,175.4,186.95,12750,117270
Fri Aug 11 2023 09:45:00 GMT+0530 (India Standard Time),186.4,191.1,181.8,182,7395,117480
Fri Aug 11 2023 09:50:00 GMT+0530 (India Standard Time),182.6,185.55,176.95,185.45,9975,117855
Fri Aug 11 2023 09:55:00 GMT+0530 (India Standard Time),186.9,190.65,184.05,188.45,10380,121215
Fri Aug 11 2023 10:00:00 GMT+0530 (India Standard Time),189.3,200.4,188.65,190.7,13200,120720
Fri Aug 11 2023 10:05:00 GMT+0530 (India Standard Time),189.75,191.5,179.25,181.9,9015,122145
Fri Aug 11 2023 10:10:00 GMT+0530 (India Standard Time),182.35,183.2,179.3,181.35,10425,126180
Fri Aug 11 2023 10:15:00 GMT+0530 (India Standard Time),180.15,190.5,179.4,187.85,6180,126945
Fri Aug 11 2023 10:20:00 GMT+0530 (India Standard Time),189.4,191.35,184,187.2,3570,127050
Fri Aug 11 2023 10:25:00 GMT+0530 (India Standard Time),185.65,188.35,182.3,186.25,5430,127980
Fri Aug 11 2023 10:30:00 GMT+0530 (India Standard Time),186.85,194.35,184.4,190.85,13725,129690
Fri Aug 11 2023 10:35:00 GMT+0530 (India Standard Time),188.6,190.6,182.5,185.9,5550,134265
Fri Aug 11 2023 10:40:00 GMT+0530 (India Standard Time),188,192.15,185,189.55,13515,136410
Fri Aug 11 2023 10:45:00 GMT+0530 (India Standard Time),191.3,191.45,186.6,189,945,136785
Fri Aug 11 2023 10:50:00 GMT+0530 (India Standard Time),187.1,188.6,177.95,182.15,4380,136980
Fri Aug 11 2023 10:55:00 GMT+0530 (India Standard Time),181.85,182.45,175.15,177.4,3420,136155
Fri Aug 11 2023 11:00:00 GMT+0530 (India Standard Time),176.9,176.9,163.7,168.1,8715,136800
Fri Aug 11 2023 11:05:00 GMT+0530 (India Standard Time),170.3,176.4,169.8,172.7,7860,137610
Fri Aug 11 2023 11:10:00 GMT+0530 (India Standard Time),172.95,179.8,172.45,174.8,3765,139815
Fri Aug 11 2023 11:15:00 GMT+0530 (India Standard Time),173.95,177.15,171.8,176.95,2550,139485
Fri Aug 11 2023 11:20:00 GMT+0530 (India Standard Time),178.1,186.1,178.1,183.4,6555,138705
Fri Aug 11 2023 11:25:00 GMT+0530 (India Standard Time),184.15,191.25,182.05,190.05,3495,140025
Fri Aug 11 2023 11:30:00 GMT+0530 (India Standard Time),191.6,191.6,177.75,178.35,3810,140715
Fri Aug 11 2023 11:35:00 GMT+0530 (India Standard Time),179.05,180.25,171.65,176.6,4485,140700
Fri Aug 11 2023 11:40:00 GMT+0530 (India Standard Time),178.25,179.15,174.75,174.75,4290,140685
Fri Aug 11 2023 11:45:00 GMT+0530 (India Standard Time),175.95,180.6,175.05,179.75,2955,140850
Fri Aug 11 2023 11:50:00 GMT+0530 (India Standard Time),182,183.45,179.2,182.2,3405,140655
Fri Aug 11 2023 11:55:00 GMT+0530 (India Standard Time),181.5,184.9,177,183.85,1350,140490
Fri Aug 11 2023 12:00:00 GMT+0530 (India Standard Time),184.15,186.95,178.8,180.1,7665,139725
Fri Aug 11 2023 12:05:00 GMT+0530 (India Standard Time),178.9,187.65,178.9,184.7,3795,140595
Fri Aug 11 2023 12:10:00 GMT+0530 (India Standard Time),184.65,184.65,180,181.05,3555,141420
Fri Aug 11 2023 12:15:00 GMT+0530 (India Standard Time),181.2,182,177,178.15,4380,143850
Fri Aug 11 2023 12:20:00 GMT+0530 (India Standard Time),178.75,184.4,178.75,182.15,7515,143475
